# Train Loss,Train reg loss,Train rank loss,Valid Loss,Valid reg loss,Valid rank loss,Valid_pr_mse,Valid_pr_mrrt,Valid_pr_btl,Test Loss,Test reg loss,Test rank loss,Test_pr_mse,Test_pr_mrrt,Test_pr_btl,Better valid loss
8.85E-04,2.71E-04,6.14E-04,9.30E-04,4.07E-04,5.23E-04,4.07E-04,9.81E-02,1.10E+01,1.54E-02,1.50E-02,3.50E-04,1.50E-02,7.49E-02,8.76E+00,9.30E-04
8.49E-04,2.54E-04,5.95E-04,8.98E-04,4.19E-04,4.79E-04,4.19E-04,5.81E-02,1.00E+01,1.54E-02,1.51E-02,3.26E-04,1.51E-02,7.16E-02,8.11E+00,8.98E-04
8.24E-04,2.52E-04,5.71E-04,8.86E-04,4.34E-04,4.52E-04,4.34E-04,6.11E-02,9.75E+00,1.54E-02,1.51E-02,3.11E-04,1.51E-02,6.73E-02,7.85E+00,8.86E-04
7.92E-04,2.38E-04,5.54E-04,8.51E-04,3.83E-04,4.67E-04,3.83E-04,7.88E-02,1.09E+01,1.55E-02,1.52E-02,3.10E-04,1.52E-02,7.60E-02,8.94E+00,8.51E-04
7.70E-04,2.27E-04,5.44E-04,8.12E-04,3.65E-04,4.47E-04,3.65E-04,8.20E-02,1.09E+01,1.55E-02,1.52E-02,2.99E-04,1.52E-02,7.60E-02,8.94E+00,8.12E-04
7.58E-04,2.30E-04,5.28E-04,8.89E-04,5.00E-04,3.89E-04,5.00E-04,6.85E-02,8.89E+00,1.56E-02,1.53E-02,2.78E-04,1.53E-02,5.06E-02,7.26E+00,0.00E+00
7.23E-04,2.14E-04,5.09E-04,8.03E-04,4.04E-04,3.99E-04,4.04E-04,7.69E-02,1.04E+01,1.57E-02,1.54E-02,2.75E-04,1.54E-02,6.81E-02,8.62E+00,8.03E-04
7.01E-04,2.09E-04,4.92E-04,7.64E-04,3.84E-04,3.80E-04,3.84E-04,7.40E-02,1.01E+01,1.57E-02,1.54E-02,2.72E-04,1.54E-02,6.81E-02,8.35E+00,7.64E-04
6.78E-04,1.98E-04,4.80E-04,7.74E-04,4.34E-04,3.39E-04,4.34E-04,6.89E-02,9.92E+00,1.57E-02,1.55E-02,2.60E-04,1.55E-02,6.46E-02,8.04E+00,0.00E+00
6.66E-04,1.97E-04,4.69E-04,8.23E-04,4.95E-04,3.28E-04,4.95E-04,7.11E-02,9.19E+00,1.58E-02,1.55E-02,2.64E-04,1.55E-02,5.22E-02,7.36E+00,0.00E+00
6.46E-04,1.87E-04,4.59E-04,7.25E-04,4.11E-04,3.14E-04,4.11E-04,7.01E-02,1.02E+01,1.59E-02,1.57E-02,2.44E-04,1.57E-02,6.48E-02,8.33E+00,7.25E-04
6.21E-04,1.79E-04,4.42E-04,7.17E-04,4.13E-04,3.04E-04,4.13E-04,7.00E-02,1.08E+01,1.60E-02,1.58E-02,2.33E-04,1.58E-02,6.48E-02,8.86E+00,7.17E-04
6.06E-04,1.80E-04,4.26E-04,6.84E-04,3.77E-04,3.07E-04,3.78E-04,7.07E-02,1.12E+01,1.60E-02,1.58E-02,2.38E-04,1.58E-02,6.92E-02,9.18E+00,6.84E-04
5.89E-04,1.68E-04,4.21E-04,6.85E-04,4.03E-04,2.82E-04,4.03E-04,7.02E-02,1.12E+01,1.60E-02,1.58E-02,2.17E-04,1.58E-02,6.06E-02,9.18E+00,0.00E+00
5.68E-04,1.60E-04,4.08E-04,6.17E-04,3.36E-04,2.81E-04,3.36E-04,7.38E-02,1.18E+01,1.60E-02,1.58E-02,2.17E-04,1.58E-02,6.94E-02,9.81E+00,6.17E-04
5.50E-04,1.57E-04,3.93E-04,6.10E-04,3.39E-04,2.71E-04,3.39E-04,6.99E-02,1.16E+01,1.61E-02,1.59E-02,2.12E-04,1.59E-02,6.52E-02,9.55E+00,6.10E-04
5.41E-04,1.58E-04,3.83E-04,6.21E-04,3.66E-04,2.55E-04,3.66E-04,7.01E-02,1.13E+01,1.62E-02,1.60E-02,2.03E-04,1.60E-02,6.44E-02,9.43E+00,0.00E+00
5.24E-04,1.51E-04,3.73E-04,6.49E-04,4.05E-04,2.44E-04,4.05E-04,6.80E-02,1.13E+01,1.62E-02,1.60E-02,1.98E-04,1.60E-02,5.59E-02,9.28E+00,0.00E+00
5.02E-04,1.44E-04,3.58E-04,5.53E-04,3.05E-04,2.48E-04,3.05E-04,8.13E-02,1.24E+01,1.62E-02,1.60E-02,1.95E-04,1.60E-02,6.52E-02,1.05E+01,5.53E-04
4.84E-04,1.37E-04,3.47E-04,5.68E-04,3.35E-04,2.33E-04,3.35E-04,8.09E-02,1.23E+01,1.62E-02,1.60E-02,1.88E-04,1.60E-02,6.88E-02,1.04E+01,0.00E+00
4.74E-04,1.34E-04,3.39E-04,5.30E-04,2.96E-04,2.34E-04,2.96E-04,8.11E-02,1.26E+01,1.63E-02,1.61E-02,1.85E-04,1.61E-02,6.46E-02,1.08E+01,5.30E-04
4.60E-04,1.31E-04,3.29E-04,5.39E-04,3.06E-04,2.32E-04,3.06E-04,8.36E-02,1.28E+01,1.64E-02,1.62E-02,1.83E-04,1.62E-02,6.88E-02,1.09E+01,0.00E+00
4.42E-04,1.27E-04,3.15E-04,5.10E-04,2.88E-04,2.22E-04,2.88E-04,8.68E-02,1.28E+01,1.63E-02,1.62E-02,1.76E-04,1.62E-02,6.88E-02,1.10E+01,5.10E-04
4.32E-04,1.24E-04,3.08E-04,4.92E-04,2.65E-04,2.27E-04,2.65E-04,8.82E-02,1.32E+01,1.64E-02,1.62E-02,1.79E-04,1.62E-02,6.88E-02,1.13E+01,4.92E-04
4.23E-04,1.24E-04,2.98E-04,4.63E-04,2.40E-04,2.23E-04,2.40E-04,8.87E-02,1.36E+01,1.64E-02,1.62E-02,1.76E-04,1.62E-02,8.15E-02,1.16E+01,4.63E-04
4.14E-04,1.23E-04,2.91E-04,4.74E-04,2.62E-04,2.12E-04,2.62E-04,8.87E-02,1.35E+01,1.64E-02,1.62E-02,1.68E-04,1.62E-02,7.72E-02,1.16E+01,0.00E+00
3.99E-04,1.17E-04,2.82E-04,5.22E-04,3.15E-04,2.07E-04,3.15E-04,8.79E-02,1.32E+01,1.64E-02,1.62E-02,1.65E-04,1.62E-02,7.30E-02,1.14E+01,0.00E+00
3.89E-04,1.13E-04,2.76E-04,4.60E-04,2.42E-04,2.19E-04,2.42E-04,1.16E-01,1.42E+01,1.65E-02,1.63E-02,1.77E-04,1.63E-02,1.28E-01,1.20E+01,4.60E-04
3.85E-04,1.12E-04,2.73E-04,4.17E-04,2.04E-04,2.12E-04,2.04E-04,1.41E-01,1.44E+01,1.64E-02,1.62E-02,1.69E-04,1.62E-02,1.51E-01,1.22E+01,4.17E-04
3.76E-04,1.11E-04,2.65E-04,3.97E-04,1.85E-04,2.12E-04,1.85E-04,1.72E-01,1.50E+01,1.65E-02,1.63E-02,1.77E-04,1.63E-02,1.88E-01,1.27E+01,3.97E-04
3.65E-04,1.07E-04,2.58E-04,3.86E-04,1.75E-04,2.11E-04,1.75E-04,1.91E-01,1.53E+01,1.65E-02,1.63E-02,1.70E-04,1.63E-02,1.93E-01,1.28E+01,3.86E-04
3.58E-04,1.04E-04,2.55E-04,3.72E-04,1.50E-04,2.22E-04,1.50E-04,2.68E-01,1.62E+01,1.65E-02,1.63E-02,1.76E-04,1.63E-02,2.53E-01,1.36E+01,3.72E-04
3.51E-04,1.01E-04,2.50E-04,3.70E-04,1.45E-04,2.24E-04,1.45E-04,2.69E-01,1.62E+01,1.65E-02,1.63E-02,1.76E-04,1.63E-02,2.87E-01,1.36E+01,3.70E-04
3.47E-04,1.02E-04,2.45E-04,3.66E-04,1.44E-04,2.22E-04,1.44E-04,2.59E-01,1.60E+01,1.65E-02,1.64E-02,1.74E-04,1.64E-02,2.79E-01,1.34E+01,3.66E-04
3.40E-04,1.02E-04,2.39E-04,3.75E-04,1.30E-04,2.45E-04,1.30E-04,3.48E-01,1.68E+01,1.66E-02,1.64E-02,1.89E-04,1.64E-02,3.57E-01,1.41E+01,0.00E+00
