# Train Loss,Train reg loss,Train rank loss,Valid Loss,Valid reg loss,Valid rank loss,Valid_pr_mse,Valid_pr_mrrt,Valid_pr_btl,Test Loss,Test reg loss,Test rank loss,Test_pr_mse,Test_pr_mrrt,Test_pr_btl,Better valid loss
9.616545601292795934e-04,5.546674450031671352e-04,4.069871145746103633e-04,9.408099052499949979e-04,5.266614591366507820e-04,4.141484447274475559e-04,5.269785683515230664e-04,2.825653935000058473e-02,1.768369857425568625e+00,8.352074144852154923e-04,4.097120577881097027e-04,4.254953562673024071e-04,4.095914417006486070e-04,3.185767173938592461e-02,4.514794637798331678e-01,9.408099052499949979e-04
9.659712048890837111e-04,5.567900055192442823e-04,4.091811995052960162e-04,1.014518008372443424e-03,6.003184651143826309e-04,4.141995425651123276e-04,6.006889698023548966e-04,2.980631070105521294e-02,2.605964960821438581e+00,8.932618831504403768e-04,4.686413392132808380e-04,4.246205456563731232e-04,4.684976719160721626e-04,4.083334113055694936e-02,2.046923530811909586e+00,0.000000000000000000e+00
9.893608603693366480e-04,5.760670305886727476e-04,4.132938306514567588e-04,9.419573722721358549e-04,5.182898899037686330e-04,4.236674846781950067e-04,5.185837928911191672e-04,2.815292226369384490e-02,1.795171660196501762e+00,8.351887258964311262e-04,4.033680721200837540e-04,4.318206546359542458e-04,4.032617027622098895e-04,3.966647235223186296e-02,1.487391876929905266e+00,0.000000000000000000e+00
9.643419106531779354e-04,5.508394582880390446e-04,4.135024521522783999e-04,9.547376486432132417e-04,5.316087432249101468e-04,4.231289069774368306e-04,5.318918335786627406e-04,2.716006970587146740e-02,1.826304271526169032e+00,8.479669065811997787e-04,4.181635846901598282e-04,4.298033212770350098e-04,4.180626881900036508e-04,4.089748095108768078e-02,1.992101419484242797e+00,0.000000000000000000e+00
9.497451410038109439e-04,5.354601702918520981e-04,4.142849721826310627e-04,1.115600065936127447e-03,6.840805467546156454e-04,4.315195173913952977e-04,6.843427610484161287e-04,2.049046729517666615e-02,1.152898591244593263e+00,9.916693935925259031e-04,5.582504780994500477e-04,4.334189175806923934e-04,5.581726591112226403e-04,4.008918617268864698e-02,1.791482904809527099e+00,0.000000000000000000e+00
9.450200349748867851e-04,5.311541532679025374e-04,4.138658810103500369e-04,1.084818325277107530e-03,6.679432461544546193e-04,4.168750831648515066e-04,6.683095776954620657e-04,2.878771836421627553e-02,2.029172991926316172e+00,9.642314270948244229e-04,5.394270883544980723e-04,4.248043418103506744e-04,5.392735947238268789e-04,3.796405736427059530e-02,1.471352475404273719e+00,0.000000000000000000e+00
9.611317278889127151e-04,5.490776619169876124e-04,4.120540656623098677e-04,1.044496881871646897e-03,6.346174848168009350e-04,4.098793947450181233e-04,6.349754102978576176e-04,2.706125412125244198e-02,1.795666013174923137e+00,9.140328966859208879e-04,4.957141393976372771e-04,4.183187598671041230e-04,4.955688456505884503e-04,3.249839722774100492e-02,7.615594360395334661e-01,0.000000000000000000e+00
9.597877823522294729e-04,5.488352938668190212e-04,4.109524876533194909e-04,9.169260246424181882e-04,5.021966233413429530e-04,4.147294052277824476e-04,5.024843571872691103e-04,2.437094182976090595e-02,1.233734926528995857e+00,8.138089609245931092e-04,3.900335520679791383e-04,4.237754074444027483e-04,3.899217735830126392e-04,3.398465629342156680e-02,9.740980482893064618e-01,9.169260246424181882e-04
9.143993487127095171e-04,5.043314414116197193e-04,4.100679084040940417e-04,9.132631858515124438e-04,5.017176498811403785e-04,4.115455380492170825e-04,5.020022372909573732e-04,2.560642405431703614e-02,1.450321519951103255e+00,8.092194472396360781e-04,3.895230468127774135e-04,4.196964026986766522e-04,3.894118900548895344e-04,3.093975261077070923e-02,4.878460972686298192e-01,9.132631858515124438e-04
9.246603739813237738e-04,5.138475455672224766e-04,4.108128271949913605e-04,9.173158214830364702e-04,4.995270660040819098e-04,4.177887543240406680e-04,4.998202065952696413e-04,2.563850896029703716e-02,1.656240836600773036e+00,8.064107788885837560e-04,3.833440231293919372e-04,4.230667566801991214e-04,3.832293786212910710e-04,3.169981291452892563e-02,1.355364914983510971e+00,0.000000000000000000e+00
