# Train Loss,Train reg loss,Train rank loss,Valid Loss,Valid reg loss,Valid rank loss,Valid_pr_mse,Valid_pr_mrrt,Valid_pr_btl,Test Loss,Test reg loss,Test rank loss,Test_pr_mse,Test_pr_mrrt,Test_pr_btl,Better valid loss
1.353710602028939444e-03,8.703843547103114501e-04,4.833262500664630475e-04,1.579663246668623925e-03,1.097763997908230739e-03,4.818992531490659884e-04,1.098886366412849371e-03,1.742724321313744718e-01,1.391566677216906101e+01,4.942227650766815167e-02,4.891776729164888649e-02,5.045091635832476325e-04,4.872679822769807739e-02,2.238763903596411586e-01,1.591829513180709910e+01,0.000000000000000000e+00
1.337138530946871623e-03,8.567946724918116099e-04,4.803438552815040858e-04,1.575705004691530745e-03,1.094985586874711730e-03,4.807194120999950279e-04,1.096110426016350418e-03,1.795146641249624753e-01,1.413511091147665866e+01,4.945839291761672252e-02,4.895594981948468011e-02,5.024429866287636855e-04,4.876474911305764964e-02,2.255934055761609491e-01,1.612528308638138697e+01,0.000000000000000000e+00
1.319491674137757446e-03,8.414708204617590576e-04,4.780208526310471533e-04,1.526237875666646782e-03,1.047977212389620714e-03,4.782606600432671583e-04,1.049020181224228666e-03,1.751358598825551172e-01,1.375965596214518882e+01,4.984655503094204132e-02,4.934621833936303492e-02,5.003366344765551588e-04,4.915342163722916796e-02,2.279681901378263487e-01,1.629626788180030417e+01,1.526237875666646782e-03
1.306946612222670149e-03,8.303048422757011411e-04,4.766417702178822363e-04,1.498420359908662208e-03,1.022488831141446248e-03,4.759315284207419174e-04,1.023440312812064906e-03,1.793117329818780248e-01,1.415511435575899668e+01,4.990646771115019031e-02,4.940924496770117413e-02,4.972226442258318238e-04,4.921605268133575489e-02,2.297753186771370471e-01,1.640842521765443962e+01,1.498420359908662208e-03
1.288586061143197478e-03,8.146481832614455802e-04,4.739378761595171839e-04,1.498904117310996108e-03,1.023940948745428016e-03,4.749631696627364553e-04,1.024943727858378551e-03,1.771154465376815756e-01,1.418798975719255395e+01,4.992921852368177593e-02,4.943287177298724688e-02,4.963466336652007631e-04,4.923961506184309361e-02,2.297864322318942665e-01,1.644089436710055452e+01,0.000000000000000000e+00
1.270392839905206545e-03,7.989466098382414600e-04,4.714462318472524820e-04,1.572435385675080913e-03,1.100262935829555847e-03,4.721724488061025031e-04,1.101423345762340879e-03,1.678250660436408637e-01,1.356859104291652329e+01,4.999545299377339269e-02,4.950148635445641987e-02,4.939665851617459696e-04,4.930824019542909276e-02,2.311353209339349346e-01,1.649363500840263441e+01,0.000000000000000000e+00
1.257299219240791237e-03,7.872128035740659285e-04,4.700864168664841878e-04,1.465743910687576385e-03,9.952847594543107797e-04,4.704591501360973508e-04,9.962364865698217133e-04,1.638723316577788969e-01,1.317067799242795445e+01,5.027089119306274445e-02,4.977970212680299378e-02,4.911890681017630012e-04,4.958497185689280523e-02,2.385971987654819937e-01,1.686401464144000784e+01,1.465743910687576385e-03
1.257279171887661258e-03,7.897298114295017973e-04,4.675493592584005270e-04,1.512506095986325492e-03,1.039719759160467926e-03,4.727863369413488957e-04,1.040443797888334016e-03,1.719802352406875623e-01,1.374145274577313103e+01,5.059464817069950215e-02,5.010038200286433263e-02,4.942657051211073616e-04,4.990459383523925679e-02,2.442249510638505039e-01,1.695124232843227219e+01,0.000000000000000000e+00
1.235660447685191623e-03,7.697481219981861878e-04,4.659123232681366186e-04,1.482204522564268103e-03,1.015767241210957560e-03,4.664372759829608158e-04,1.016828978680149077e-03,1.713711428550856453e-01,1.384256262533017434e+01,5.038659846118380414e-02,4.990050783206488594e-02,4.860904587939664711e-04,4.970534384267675382e-02,2.467918262530877926e-01,1.700157296104589477e+01,0.000000000000000000e+00
1.228258974693512400e-03,7.635512128740145395e-04,4.647077608906522643e-04,1.465663475322625739e-03,9.983053122783849039e-04,4.673581628132581758e-04,9.990667129896428633e-04,1.650247676712968958e-01,1.331135483193793334e+01,5.068367505681854041e-02,5.019584284797664470e-02,4.878318245976550087e-04,4.999952357724805202e-02,2.447658525018245046e-01,1.703441047860542312e+01,1.465663475322625739e-03
1.212651170870695334e-03,7.498468170756785768e-04,4.628043552076362361e-04,1.438310435679297696e-03,9.723547590842899265e-04,4.659556764217706940e-04,9.731526473674371319e-04,1.703487852770547706e-01,1.355025655418285169e+01,5.072819366697457755e-02,5.024155972595228253e-02,4.866335176045413010e-04,5.004497936150598819e-02,2.419745509763457370e-01,1.685740671126404777e+01,1.438310435679297696e-03
1.220361161958475812e-03,7.600419517559126167e-04,4.603192101445103494e-04,1.422077356856168420e-03,9.577190183566897542e-04,4.643583377487846709e-04,9.585690901280550201e-04,1.748333666569724942e-01,1.414011420114547946e+01,5.073731263459931029e-02,5.025233454311675563e-02,4.849776831693271414e-04,5.005564400622627280e-02,2.419745509763457370e-01,1.685740671126404777e+01,1.422077356856168420e-03
1.194841021912152520e-03,7.347807604286998081e-04,4.600602629928269888e-04,1.511930013611351067e-03,1.047946667226607852e-03,4.639833504269417022e-04,1.048553005011470434e-03,1.710973634641186902e-01,1.376333737003733404e+01,5.109038565529879644e-02,5.060485062063652117e-02,4.855345310554898697e-04,5.040721395520727371e-02,2.473175726038320810e-01,1.708862427627900615e+01,0.000000000000000000e+00
1.183736331477894949e-03,7.261741441439841871e-04,4.575621872178051229e-04,1.404839356259871604e-03,9.443529739251567499e-04,4.604863866656420186e-04,9.452637077505553253e-04,1.749145960569359060e-01,1.419849504428566433e+01,5.085588308328267693e-02,5.037462068643059482e-02,4.812618036005834551e-04,5.017738488661151186e-02,2.411994291439164551e-01,1.681160827731946483e+01,1.404839356259871604e-03
1.175524123221080965e-03,7.193224962278730239e-04,4.562016273415251278e-04,1.545351057078704106e-03,1.085258259586731203e-03,4.600927991088523848e-04,1.085809551443971512e-03,1.703501231785392311e-01,1.374182064880733378e+01,5.143049222693232142e-02,5.095031682585114685e-02,4.801754847086400356e-04,5.075148804057388191e-02,2.430478026915785794e-01,1.684340695588616654e+01,0.000000000000000000e+00
1.172104178546392933e-03,7.169237920374763560e-04,4.551803879989397964e-04,1.494291800929839617e-03,1.038663067101013113e-03,4.556287333668608596e-04,1.039800832470729516e-03,1.812804133484662295e-01,1.450132089856197126e+01,5.096009371847401437e-02,5.048467991797485344e-02,4.754131317250666149e-04,5.028732516323548146e-02,2.418175443303735572e-01,1.683354064874583855e+01,0.000000000000000000e+00
1.153821594074388394e-03,7.003692616830874736e-04,4.534523318494741912e-04,1.377271174403306691e-03,9.210812873096161204e-04,4.561898877866388735e-04,9.219507724232313276e-04,1.748263831205134067e-01,1.413719453566591255e+01,5.117464911601337513e-02,5.069765789072788048e-02,4.769914474324539488e-04,5.049907497021775132e-02,2.457301976938620625e-01,1.688570651336340234e+01,1.377271174403306691e-03
1.162486990382449129e-03,7.104490732672275044e-04,4.520379151220735737e-04,1.377602141084415541e-03,9.201399654903937367e-04,4.574621748433278638e-04,9.210299765454711901e-04,1.831195266540521782e-01,1.485438630761927925e+01,5.117932619023007196e-02,5.070074439750697770e-02,4.785812614860901091e-04,5.050215293697680324e-02,2.412639777771581617e-01,1.684010485809994861e+01,0.000000000000000000e+00
1.145259462026978342e-03,6.948494908701445408e-04,4.504099727049098675e-04,1.368338112360871668e-03,9.142960374851503893e-04,4.540420731433504674e-04,9.152061507933208695e-04,1.852093529054169019e-01,1.481454055255744606e+01,5.126939653242124778e-02,5.079537449097103891e-02,4.740220513970901388e-04,5.059637360614488433e-02,2.439457861380908144e-01,1.691017724497942254e+01,1.368338112360871668e-03
1.132914732381245767e-03,6.843291982303081585e-04,4.485855321384386624e-04,1.358708748566208506e-03,9.059977150865874572e-04,4.527110345767892496e-04,9.068670557480861634e-04,1.777715606716551988e-01,1.439185792719945312e+01,5.133057977804788424e-02,5.085715777665585080e-02,4.734220302502628879e-04,5.065790228548351648e-02,2.439457861380908144e-01,1.691017724497942254e+01,1.358708748566208506e-03
