# Train Loss,Train reg loss,Train rank loss,Valid Loss,Valid reg loss,Valid rank loss,Valid_pr_mse,Valid_pr_mrrt,Valid_pr_btl,Test Loss,Test reg loss,Test rank loss,Test_pr_mse,Test_pr_mrrt,Test_pr_btl,Better valid loss
8.408364443853993259e-04,5.988957315260430873e-04,2.419407134979376301e-04,9.383365562941420540e-04,6.942487505309852995e-04,2.440878046082428892e-04,6.946637331394718605e-04,3.340966708883812142e-02,2.639186767512001097e+00,7.954357069856113739e-04,5.481052421178778415e-04,2.473304627801169945e-04,5.479523657053196389e-04,4.264454555674761227e-02,1.076343916589394212e+00,0.000000000000000000e+00
8.176258759974982734e-04,5.740221122903947431e-04,2.436037638812620695e-04,8.454161435356437500e-04,5.948274942172232732e-04,2.505886500691145258e-04,5.950967819518858740e-04,2.848162488104934859e-02,2.059333509474527091e+00,7.237384153750061212e-04,4.701515765175938422e-04,2.535868381206064261e-04,4.700653380596421082e-04,4.591656508492982652e-02,8.585174391046166420e-01,8.454161435356437500e-04
7.780674878496087084e-04,5.337836692559265244e-04,2.442838187871916719e-04,9.421317412893080636e-04,6.966729222710007401e-04,2.454588194225271669e-04,6.970928908626096605e-04,3.027932036225942231e-02,2.228794142225524411e+00,8.004018168686201189e-04,5.504388167161321059e-04,2.499630011348957445e-04,5.502868061812103131e-04,3.568435536808188535e-02,4.678864821908064187e-01,0.000000000000000000e+00
7.732163679626883864e-04,5.271878305993209094e-04,2.460285372472618384e-04,8.297729135457691937e-04,5.804776441119242035e-04,2.492952700113020177e-04,5.808273059402174017e-04,2.873360702860726021e-02,2.319277234084438533e+00,7.099028176211512244e-04,4.571731245161902817e-04,2.527296916927497744e-04,4.570330997391619434e-04,4.182962023047503974e-02,1.380039871786721051e+00,8.297729135457691937e-04
7.791894287870394136e-04,5.321945197194625013e-04,2.469949083999691247e-04,1.110729680346724240e-03,8.619294533254726401e-04,2.488002239029839659e-04,8.620971728142477579e-04,2.973056047194537477e-02,2.205873478029388934e+00,1.020931730141179383e-03,7.685338880597586061e-04,2.523978426954257177e-04,7.684756361464584445e-04,4.332437809248060323e-02,1.104652512294705957e+00,0.000000000000000000e+00
7.882736672980443287e-04,5.429264791096199234e-04,2.453471895429909836e-04,7.725274125631484239e-04,5.212958773578671998e-04,2.512315350897898402e-04,5.216122967050795247e-04,2.585421952379184790e-02,1.932668703782837838e+00,6.541170060481356916e-04,4.017171923971031349e-04,2.523998119932194554e-04,4.015915405127924807e-04,3.778525323535728009e-02,5.383810232160612941e-01,7.725274125631484239e-04
7.780847702227393879e-04,5.319514804331776326e-04,2.461332885317499210e-04,7.567817574165510179e-04,5.071307443560928814e-04,2.496510142153720289e-04,5.074236726351244757e-04,2.989406254061807711e-02,2.301833998964866623e+00,6.433284328415407984e-04,3.910648723954201133e-04,2.522635605075211683e-04,3.909531583277294896e-04,4.021899816934249722e-02,7.797126155928708613e-01,7.567817574165510179e-04
7.822311428289468972e-04,5.366896286741780616e-04,2.455415150642635373e-04,7.908395731762524411e-04,5.398667035767594187e-04,2.509728716205924018e-04,5.401362171290907286e-04,2.663493895922967869e-02,2.027588646451476961e+00,6.765694684596567201e-04,4.242314301447880180e-04,2.523380381920677356e-04,4.241339631006325970e-04,3.938247887096301553e-02,8.018996172468177974e-01,0.000000000000000000e+00
7.659934881883871454e-04,5.207676240195027338e-04,2.452258643236920562e-04,7.567683366240031970e-04,5.109612374947155060e-04,2.458070999954731239e-04,5.112370445369280713e-04,2.433082298662695223e-02,1.748269974748836830e+00,6.518611893940025413e-04,4.029815209998045605e-04,2.488796697450086659e-04,4.028732606831556613e-04,3.483089231761787863e-02,8.301931256428360939e-01,7.567683366240031970e-04
7.489550059309546624e-04,5.037445180278155021e-04,2.452104880192448530e-04,7.662037701626854937e-04,5.191925925568544129e-04,2.470111769128827237e-04,5.194600491954469955e-04,2.453580512812337730e-02,1.722030936711234972e+00,6.589717455188653407e-04,4.095502463238164404e-04,2.494214960022236101e-04,4.094486485454964142e-04,3.934200273389291957e-02,1.231488267716486007e+00,0.000000000000000000e+00
