# Train Loss,Train reg loss,Train rank loss,Valid Loss,Valid reg loss,Valid rank loss,Valid_pr_mse,Valid_pr_mrrt,Valid_pr_btl,Test Loss,Test reg loss,Test rank loss,Test_pr_mse,Test_pr_mrrt,Test_pr_btl,Better valid loss
1.537605009481070491e-03,8.738781837932269730e-04,6.637268278865954404e-04,1.788408008920553544e-03,1.004998950174056192e-03,7.834090638136821964e-04,1.005938566765019956e-03,1.512034202097937430e-01,1.008767404968523884e+01,4.961044587197866590e-02,4.853939167778931196e-02,1.071054190750929478e-03,4.834942755433042916e-02,2.338749348062820477e-01,9.207830815379576705e+00,1.788408008920553544e-03
1.510178374914214732e-03,8.591429378863354571e-04,6.510354334939117771e-04,1.790628285287687192e-03,1.009043292946270806e-03,7.815849952431375668e-04,1.010012874832621078e-03,1.377076309990226122e-01,1.001600146726116947e+01,4.942200676157858241e-02,4.834532480463896165e-02,1.076681773444266221e-03,4.815617285664183789e-02,2.294110713399045987e-01,9.035681708193443740e+00,0.000000000000000000e+00
1.490027241085586712e-03,8.432927628204429232e-04,6.467344767968902100e-04,1.847915244214828152e-03,1.093574690919864659e-03,7.543405481267236338e-04,1.094700326874200984e-03,1.300951144738820564e-01,1.016229875663259996e+01,4.957157970363871430e-02,4.854333245407648628e-02,1.028246980182947416e-03,4.835368814313838887e-02,2.323727251090019763e-01,9.257101578074809822e+00,0.000000000000000000e+00
1.460363870137371123e-03,8.255629224956291014e-04,6.348009499614373470e-04,1.724234974914459545e-03,9.684086273034428352e-04,7.558263445360584526e-04,9.693130815985086246e-04,1.471713904623956626e-01,1.019409061780454984e+01,4.987166527897426288e-02,4.882553853669286542e-02,1.046126774224999953e-03,4.863433855250302168e-02,2.417630357697927723e-01,9.408012221603721414e+00,1.724234974914459545e-03
1.454385788902266309e-03,8.272144580761495473e-04,6.271713336005593298e-04,1.753800270625294113e-03,9.882113157627394305e-04,7.655889528125824029e-04,9.889386738941277535e-04,1.451891036336413476e-01,1.019996420373638735e+01,5.013769242754363004e-02,4.907196175730944160e-02,1.065730773517481380e-03,4.887996314699294409e-02,2.394599481211428238e-01,9.426850346710129003e+00,0.000000000000000000e+00
1.432628240821786584e-03,8.083220990885549512e-04,6.243061423960016018e-04,1.741224335828086460e-03,1.006905875877395998e-03,7.343184609034944868e-04,1.007945877529705910e-03,1.399870541339127417e-01,1.040572606173366843e+01,4.990634665935485270e-02,4.889149103389330009e-02,1.014856159215977603e-03,4.870012910866179656e-02,2.607643610169598225e-01,9.458013535467046040e+00,0.000000000000000000e+00
1.417883694189863136e-03,8.011613952360076545e-04,6.167222973622398614e-04,1.720507511183516115e-03,9.781181718045402554e-04,7.423893403317797764e-04,9.788549210902964051e-04,1.466143273554917636e-01,1.037135713979508189e+01,5.029043316755656134e-02,4.925017151797390913e-02,1.040261976601642444e-03,4.905740030850546524e-02,2.655055612199575532e-01,9.572631632453704853e+00,1.720507511183516115e-03
1.398172950041740416e-03,7.877236718760538634e-04,6.104492816657898632e-04,1.668738958306632738e-03,9.307565233607347725e-04,7.379824335311284053e-04,9.315521971283576789e-04,1.464040089662105859e-01,1.041982344786658743e+01,5.025640454114795735e-02,4.921890845026660050e-02,1.037496030847036028e-03,4.902611126238186345e-02,2.610328967118280552e-01,9.574920534361451629e+00,1.668738958306632738e-03
1.400448772557788242e-03,7.948655198909345158e-04,6.055832527757028542e-04,1.659774107374398797e-03,9.233446294924110929e-04,7.364294794266849084e-04,9.241693253742066030e-04,1.459014172964035738e-01,1.037244006121902373e+01,5.018493020317599945e-02,4.914461441874948266e-02,1.040315622498083886e-03,4.895209104939380468e-02,2.591786587963031407e-01,9.683150939510962729e+00,1.659774107374398797e-03
1.372953995396915608e-03,7.684487395345832288e-04,6.045052564573740817e-04,1.718885303749370349e-03,9.920924734730747398e-04,7.267928289481445864e-04,9.927328305977672906e-04,1.516753672072767845e-01,1.048400421214094536e+01,5.051672774443662084e-02,4.949748444145954385e-02,1.019242993119528302e-03,4.930391632239662647e-02,2.695692062421536361e-01,9.700129237175866947e+00,0.000000000000000000e+00
1.358206665362887873e-03,7.615858406465354086e-04,5.966208279455423834e-04,1.624864378956974477e-03,9.113538484569521031e-04,7.135105299514381922e-04,9.122095705879319175e-04,1.437947130423322950e-01,1.044383930049292175e+01,5.035290084983112119e-02,4.934505595791719573e-02,1.007844374745306545e-03,4.915165592644343828e-02,2.758988092317903873e-01,9.753224660640997357e+00,1.624864378956974477e-03
1.343938923882694557e-03,7.525121903567428411e-04,5.914267304080296711e-04,1.756341813551631683e-03,1.041066620913740776e-03,7.152751901403895697e-04,1.041622669176981483e-03,1.514357810266757365e-01,1.050224735560907696e+01,5.084059700023044887e-02,4.984718054348312444e-02,9.934165182629405965e-04,4.965253737818435542e-02,2.816385209086550989e-01,9.845007755332336075e+00,0.000000000000000000e+00
1.336479770156500432e-03,7.497624987120209616e-04,5.867172729925554820e-04,1.660426758231580389e-03,9.667070981878270360e-04,6.937196663235977280e-04,9.677318110164989618e-04,1.478030172275781318e-01,1.051753240688624658e+01,5.047195482820288071e-02,4.950127334143369223e-02,9.706809991956045353e-04,4.930741358918323825e-02,2.791319925764019771e-01,9.851319036584758493e+00,0.000000000000000000e+00
1.317166207801610161e-03,7.326286992038342962e-04,5.845375097781838492e-04,1.593530761648065484e-03,8.974376757996940443e-04,6.960930880427079488e-04,8.983131374119280579e-04,1.416000832825990430e-01,1.059125310281444854e+01,5.057770900272583192e-02,4.959921198216746263e-02,9.784968407700728437e-04,4.940475458753598725e-02,2.795505394812500266e-01,9.932313660717051462e+00,1.593530761648065484e-03
1.315916922086468469e-03,7.396553736280692170e-04,5.762615481536216729e-04,1.594234789427857648e-03,9.071659591254068421e-04,6.870688337383196913e-04,9.080969784655205761e-04,1.402403619804131474e-01,1.056743094240002989e+01,5.063488448806448966e-02,4.967098796298336644e-02,9.638965213049953754e-04,4.947625990621554171e-02,2.800871949104124514e-01,9.926913511088063302e+00,0.000000000000000000e+00
1.301417390269752521e-03,7.275006597565346258e-04,5.739167316138032299e-04,1.576963066038424314e-03,8.930341442926816595e-04,6.839289247340823736e-04,8.939381518447923197e-04,1.401774208716798087e-01,1.060683955023335301e+01,5.069083300048784352e-02,4.972386877866656618e-02,9.669642225734325107e-04,4.952889792348527664e-02,2.801960420718823674e-01,9.979500511939111362e+00,1.576963066038424314e-03
1.289669710302482645e-03,7.169256535215684425e-04,5.727440566696462201e-04,1.574723531712873912e-03,8.854169428804963167e-04,6.893065844148319474e-04,8.862777265403059841e-04,1.468738803390409187e-01,1.062239061197535506e+01,5.068236476614509239e-02,4.969565076970854783e-02,9.867139912635542690e-04,4.950080216787446086e-02,2.773973192734249804e-01,9.898170101702275403e+00,1.574723531712873912e-03
